author_id,text,geo,created_at,retweets,replies,likes,quote_count,lat,long
32013952,@boohoo_cshelp DM sent. Thankyou,{'place_id': '56ac9acc718587ff'},2021-12-07 11:23:26+00:00,0,0,0,0,53.080458,-0.28470473399236246
1719563336,@boohoo still no parcel day 12 what the hell paid next day delivery as well ,{'place_id': '05f658d47ac02db4'},2021-12-07 10:26:11+00:00,0,0,0,0,51.845906850000006,1.2533182983553381
32013952,"@boohoo_cshelp Hi. I ordered on the 2nd December and I have Next Day delivery for the year. I still haven’t received my item, can’t seem to track it and can’t speak to anyone on Chat because it keeps saying it won’t connect. Can you tell me where my order is please ",{'place_id': '56ac9acc718587ff'},2021-12-07 09:37:28+00:00,0,1,0,0,53.080458,-0.28470473399236246
51796513,@boohoo I ordered this jumpsuit and it fit perfectly. Wore it on Saturday to a party and it started spiriting at the seams?! Anything I can do? https://t.co/4ACPHpnCFw,{'place_id': '218e2768b9210c6c'},2021-12-06 14:51:10+00:00,0,0,0,0,53.52626145,-2.4111553778653554
929945702486044672,Boohoo Boohoo - Coupon Code Christmas Gifts Flash Sale - Get A Flat 50% OFF Everything Or 40% OFF + Half-Price Express Shipping!: The incredible Christmas Australia 2021 Sale is here! Grasp a Flat DIscount of 50% on Everything or seize a Flat Saving of 40% with an EXTRA…,"{'coordinates': {'type': 'Point', 'coordinates': [133.15429688, -25.92840703]}, 'place_id': '40888ddb9f11c18f'}",2021-12-06 12:49:07+00:00,0,0,0,0,-25.92840703,133.15429688
592949181,@grahampphipps @CryptoCarbunkle @Max33Verstappen @F1 And he eon it...boohoo,{'place_id': '583bd538eb3129d1'},2021-12-06 11:48:29+00:00,0,0,1,0,33.87322225,35.90665559346154
33301467,"Boohoo are the DFS of the clothing world.

When do they not have a ridiculous sale?

It's very dodge.",{'place_id': '20bc436b37c1b13a'},2021-12-06 09:44:18+00:00,0,0,0,0,51.5539615,0.15693844046182445
474145342,@PlushDragon_ Thank you! I got if from https://t.co/ecmgNBlafu ,{'place_id': '173c2bb9d42baaa5'},2021-12-06 05:19:27+00:00,0,1,3,0,7.87875615,80.66215108266721
1259161086,@MadamEarth Oh boohoo.   Time he got out of the kitchen.,{'place_id': '00acc8145c47dda2'},2021-12-05 23:36:01+00:00,0,0,2,0,-35.093741212,150.6118192051868
2825193761,Try and order a outfit on boohoo for it to say there has been an error with my order but I still get charged? Yeah okay great @boohoo,{'place_id': '58468d6e28fde202'},2021-12-05 20:11:05+00:00,0,0,0,0,53.874431799999996,-3.0095609275220134
20356950,I thought this JLS performance was a BooHoo advert for a while  #strictly,{'place_id': '544762ebf7fda780'},2021-12-05 19:39:09+00:00,0,0,8,0,51.546839500000004,-0.10159977007256737
3013897914,This boohoo ass tweet nd these boohoo ass men in the replies. Y’all ever think how women nd queer ppl in barbershops? Or any space men are wildly disrespectful in? https://t.co/S1XvcyQt0b,{'place_id': 'e0060cda70f5f341'},2021-12-05 16:32:25+00:00,0,1,1,0,31.168839,-99.68322055033974
2514526235,"@boohoo_cshelp received an email yesterday saying my order was on way, bow it’s saying it’s only at sorting hub. I pay for next days delivery! Any idea where it is? Need it for today!",{'place_id': '2083f7d174edb764'},2021-12-05 12:36:13+00:00,0,1,0,0,53.535832400000004,-1.0528731087563772
2417799649,"The night is still young and I’m dress for fun. 

Dress from @boohoo 
Shoes from @CSiriano 
Gold Handbag from @Target https://t.co/IrXYQq3LtN",{'place_id': 'a6a4f4aa3e036068'},2021-12-05 07:23:18+00:00,0,0,0,0,38.56907615,-121.35138210578347
132717490,So disappointed with @boohoo. I ordered a dress for the Christmas party and it doesn’t even cover my bum! I’m only 5’7” ,{'place_id': '4caac408027bf2e3'},2021-12-04 21:18:03+00:00,0,0,0,1,53.2206405,-0.5459955886694304
2193380208,@JosephMorrisYT Their kid is a monster and he is not dead.. they contributed to the death of 4 children and encouraged this monster.. quit the boohoo..,{'place_id': '0811cf61cd9ea52f'},2021-12-04 20:02:25+00:00,0,0,1,0,49.853825900000004,-97.17484063854975
1225272672,@TheyEnvyQuisey &amp; I Want The Bitch To Say Anything To Me About What I Told My Child To Say ! IT AINT LIKE ISSA LIE SO YEA BOOHOO ,{'place_id': '8173485c72e78ca5'},2021-12-04 19:37:39+00:00,0,1,0,0,33.767296,-84.41732980362106
1116444900147507200,@boohoo your customer service is abizmall. £91 worth of items have been lost and you keep telling me to wait another 24hrs for delivery! How can I speak to someone who is going to help!,{'place_id': '282652abfa70c570'},2021-12-04 17:06:06+00:00,0,0,0,0,53.580656899999994,-2.3127935725702686
1894273554,"happy saturday

@boohoo have up to 80% off everything on the app!! ad/gift

#boohoo #boohoobabes #fbloggersuk #microinfluencer #ootdinspo #bloggerstyle #under10k #gplclient #currentlywearing @ United Kingdom https://t.co/wGTlBD1Fq3","{'place_id': '4efd6fc8c50fae33', 'coordinates': {'type': 'Point', 'coordinates': [-2.0, 54.0]}}",2021-12-04 15:32:25+00:00,0,0,0,0,54.0,-2.0
45432709,"Meet and greet in Bournemouth with Ball &amp; Boe today, and I’ve only gone and left my push up bra at home in South West Wales, haven’t I? For fish cakes!  I don’t suppose you do 1 hour delivery do you @boohoo? ",{'place_id': '7de31e05e99a00f8'},2021-12-04 14:02:52+00:00,0,1,0,0,50.742274,-1.8532052601626066
1719563336,@boohoo still no delivery day 12 paid next day delivery too ,{'place_id': '05f658d47ac02db4'},2021-12-04 12:40:45+00:00,0,0,0,0,51.845906850000006,1.2533182983553381
295671532,@boohoo @boohoo_cshelp  ordered Thursday with next day delivery and my order still hasnt arrived! Now without an outfit for tonight and struggling to be able to speak to a human!!!,{'place_id': '174aa071dce6ffd4'},2021-12-04 11:41:03+00:00,0,1,0,0,54.97791765,-1.4331077537595718
209178328,How does next day delivery equate to a 5 day waiting period? @boohoo what are you doing https://t.co/XVrM178Ait,{'place_id': '1d1d9b5f32639eb3'},2021-12-04 11:36:19+00:00,0,0,1,0,50.2047605,-5.377678946805338
340317945,@boohoo listen mate I just want to buy some cardigans and turtle necks as its -100 outside but you won't let me change my password to add item to my pissing bag!  https://t.co/5WI3X9uT8H,{'place_id': '0a86cab969875e46'},2021-12-04 09:43:21+00:00,0,0,0,0,51.94973605,-0.2707045662638533
300785166,@JDSports can you do everyone a favour and please please stop using @Hermesparcels they are a joke.. last time i paid for next day delivery with @boohoo and got my parcel a week later. I ordered from yourself on Sunday and still not got my parcel... https://t.co/QCwY1xZotx,{'place_id': '708d1e68a7eb8170'},2021-12-04 08:37:59+00:00,0,1,0,0,55.834789400000005,-4.427810678617389
214602900,"@NotTrendel1 @Ghostyb40451588 @SouthernThinker @Romudeth Maybe by you. I've been gaming for 407 years. 

I don't use discord for gaming, I do for investment groups. Marketing, coding groups. 

I hate Spotify. Ooh boohoo 2 billion gamers, 4other billion who don't still watch TV.",{'place_id': '01a9a39529b27f36'},2021-12-04 06:46:57+00:00,0,1,0,0,40.788882,-73.95094715835492
133482186,@xoearcmamme @boohoo @Hermesparcels It’s so bad right now  it’s like talking to a brick wall when it comes to hermes but boohoo should be doing WAY more than what they are doing! To be told that I’ve had ample opportunity to use premier as well is shocking!!,{'place_id': '45ead466144343f6'},2021-12-03 22:09:58+00:00,0,0,1,0,55.95862435,-3.9506188861980984
133482186,"Boohoo’s response to still not receiving my parcel that I ordered on 28th Nov. Just be mindful that if you pay £9.99 next day delivery for the year, it only really lasts 11 months   @boohoo @Hermesparcels https://t.co/8KzainUIfq",{'place_id': '45ead466144343f6'},2021-12-03 21:45:01+00:00,0,1,6,0,55.95862435,-3.9506188861980984
2289623967,@boohoo_cshelp ordered next day delivery and order is still not here 2days after the delivery date…,{'place_id': '01cf9c6409a7f7a0'},2021-12-03 20:09:24+00:00,0,1,0,0,55.61193005,-4.496305402384309
4004631683,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated #VibePayFriday @amazon new Ugg boots  @emmajw11  @KatieCheshire5,{'place_id': '51a5461ba9d73b4c'},2021-12-03 19:43:54+00:00,0,0,0,0,55.5988315,-4.380630887116739
2200666068,@boohoo why was half my order canceled but I go on your website and they’re listed in my exact size????? Not sold out at all???? Like I ordered outfits and y’all cancelled half my order tf,{'place_id': '3b77caf94bfc81fe'},2021-12-03 17:30:27+00:00,0,1,0,0,34.0207635,-118.28761573756861
2200666068,@boohoo but I go online now and I can see all the item I ordered... in stock!? So wtf,{'place_id': '3b77caf94bfc81fe'},2021-12-03 17:25:46+00:00,0,0,0,0,34.0207635,-118.28761573756861
2200666068,Literally fuck you @boohoo I ordered over $400 worth of stuff and half my order was “cancelled” because it’s unavailable and now there isn’t even a plus size section on y’all’s site? Like I don’t even want the other half my order anymore I ordered outfits and ur sending me 1/2 tf,{'place_id': '3b77caf94bfc81fe'},2021-12-03 17:15:28+00:00,0,1,0,0,34.0207635,-118.28761573756861
1106891575446118402,"@boohoo_cshelp @kenzieduncan003 @alicebethmac Hi, this has happened to me too! Paid for premier delivery and ordered y’day to get delivered today. Hermes has said my orders delayed! I’m a really unhappy customer as I’m going away so won’t be able to accept a delivery after tomorrow! Can you please look into this asap?",{'place_id': '695b360b8171c433'},2021-12-03 17:04:55+00:00,0,1,0,0,51.5447619,0.02656203665490682
1191430235771809793,"@gill_godfrey @lukewrightpoet @StuartMills15 Mistakes means a life of trauma, being murdered, being raped by a family member, being placed in an abusive home. Boohoo for the  ""trained"" social workers.",{'place_id': '28b6432fb1eac6d4'},2021-12-03 16:48:38+00:00,0,0,1,0,52.23886085,-0.9010435679471427
281210876,"@boohoo @boohoo_cshelp I have contacted you regarding a missing order. Please can someone get back to me urgently.
Thank you.",{'place_id': '50a7ed3afa19385c'},2021-12-03 16:18:32+00:00,0,1,0,0,51.75226375,-0.4670914511415467
443949122,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated @ASOS  to help me with Christmas pressies and a new Christmas outfit maybeeee  #VibePayFriday,{'place_id': '477b54bb4fc386a8'},2021-12-03 16:16:37+00:00,0,0,0,0,52.49373799999999,-2.1233496527152314
1215435548321513472,@Pat_Altruk @NBCConnecticut Boohoo the racist is mad,{'place_id': 'f9a4ed4d94a9b93f'},2021-12-03 14:49:27+00:00,0,0,0,0,41.5664465,-73.04327654393872
1918203607,"CAUTION You're approaching boujee territory 

WHICH BOTTOM IS YOUR FAVE?

Full fit - @nastygal x @boohoo @ Manchester, United Kingdom https://t.co/u46JtwuFxi","{'place_id': '315b740b108481f6', 'coordinates': {'type': 'Point', 'coordinates': [-2.2463, 53.4793]}}",2021-12-03 14:48:31+00:00,0,0,0,0,53.4793,-2.2463
605924140,"@PrintOtter @JoriEpstein Tell me last time the flu did this. Boohoo, Poor guy had to miss 2 football games. What an injustice…. https://t.co/ACirCsx3U0",{'place_id': '4e816850087414e6'},2021-12-03 14:17:26+00:00,0,4,12,0,40.156789,-75.22087960120481
1894273554,"Boot season @boohoo ad/gift

#boohoo #boohoobabes #chunkyboots #ss21trends #microinfluencer #ukinfluencer #styleblogger #wearthisnext @ United Kingdom https://t.co/4lDx9KrPwU","{'place_id': '4efd6fc8c50fae33', 'coordinates': {'type': 'Point', 'coordinates': [-2.0, 54.0]}}",2021-12-03 13:18:13+00:00,0,0,0,0,54.0,-2.0
1864612459,@alicebethmac @boohoo_cshelp Usually they’re so good in my street I don’t know what’s going on just had a notification there saying it’s now coming today hahaha,{'place_id': '38eabeb176f29378'},2021-12-03 13:16:57+00:00,0,1,0,0,55.75947,-4.187455495482411
16237184,"(2/2) ...and #eBayed so many #clothes that no longer fit - it's a good problem to have, but it's sad to say goodbye to good #clothing!

Jumper: @boohoo 
Wristbands: @zox @YesCymru 

#MensFashion #BrandAmbassador #WellnessJourney #InfluencerLife #MensStyle #BlueEyes",{'place_id': '68f3012fe4848e35'},2021-12-03 12:59:16+00:00,0,0,1,0,51.496999,-3.1957759275615802
261159507,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated #VibePayFriday would have to be @boohoo https://t.co/OfZZ8WZVJb,{'place_id': '2745e273a274da27'},2021-12-03 12:38:12+00:00,0,0,1,0,50.2137385,-5.296348793563606
43516946,"@boohoo_buddy @barstoolsports Depends upon health, etc.
For a rookie to snag a title, that would be most impressive.",{'place_id': '4be83795e2dd00fa'},2021-12-03 12:24:57+00:00,0,1,1,0,37.47598,-82.53521527473396
256192638,@boohoo_cshelp send help check ur dms pls,{'place_id': '440cc9944cc1a51a'},2021-12-03 12:02:47+00:00,0,0,0,0,51.21285455,-1.4887044876294846
4871344492,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated having a christmas baby so would find lots of outfits from @mamasandpapas  #VibePayFriday https://t.co/FCVJPBwmBe,{'place_id': '7de1bd78ab26761d'},2021-12-03 11:52:31+00:00,0,0,0,0,51.0395515,-2.2823812519056643
4871344492,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated @lynx @BootsUK @LukeMassie @Vikkstar123 I would even treat you to one ,{'place_id': '7de1bd78ab26761d'},2021-12-03 11:27:55+00:00,0,0,0,0,51.0395515,-2.2823812519056643
4871344492,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated I mean it wouldn’t be christmas without buying some @lynx sets would it! So I would shop with @BootsUK  #VibePayFriday https://t.co/FCVJPBwmBe,{'place_id': '7de1bd78ab26761d'},2021-12-03 11:26:55+00:00,0,1,0,0,51.0395515,-2.2823812519056643
4871344492,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated Im also starting the Christmas snacks food shop at @asda this weekend so with the extra cash I would like to donate lots towards our local foodbank  #vibepayfriday https://t.co/FCVJPBwmBe,{'place_id': '7de1bd78ab26761d'},2021-12-03 11:14:09+00:00,0,0,0,0,51.0395515,-2.2823812519056643
241208921,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated #Vibepayfriday I'm really strugging for Christmas so maybe @Argos_Online,{'place_id': '6b3c65dcd61dbec3'},2021-12-03 11:12:03+00:00,0,1,0,0,55.027982800000004,-1.4433284354623133
4871344492,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated first day of maternity leave so im online shopping - i have stuff in my basket on @Georgeatasda @Matalan @boohoo and @AmazonUK  #VibePayFriday https://t.co/FCVJPBwmBe,{'place_id': '7de1bd78ab26761d'},2021-12-03 11:09:39+00:00,0,0,0,0,51.0395515,-2.2823812519056643
1280860466,@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated #vibepayfriday I don't start my new job till January and I still have loads of presents to buy and I've found some amazing gifts on @amazon that I'd love to buy,{'place_id': '07e9c7d1954fff64'},2021-12-03 11:06:45+00:00,0,0,0,0,53.38320315,-1.4538579850952411
4871344492,"@VibePay @HelpMeVibePay @Vikkstar123 @DriesSmit @JDSports @boohoo @OfficialPLT @kfcgaming @joinsideplus @sidemenupdated First day of Maternity leave, less than 6 weeks until baby boy comes so im doing all my christmas shopping online this year!  it would be @AmazonUK for me! https://t.co/FCVJPBwmBe",{'place_id': '7de1bd78ab26761d'},2021-12-03 11:04:57+00:00,0,0,0,0,51.0395515,-2.2823812519056643
1331337058196000775, the days https://t.co/3ohbKU4GEM,{'place_id': '08cbe688c95171d1'},2021-12-03 11:04:14+00:00,0,0,1,0,53.368393,-2.72997115538461
2313795026,@boohoo_cshelp so the next day delivery isn’t actually next day then? Why advertise a service you can’t deliver? I know it maybe #hermes fault but when paying extra for something I expect it to happen,{'place_id': '302574b42b6088a1'},2021-12-03 10:37:29+00:00,0,0,0,0,55.89886145,-3.5183640145170436
1864612459,I’ve paid for next day deliver and never recieved and still hasn’t been recieved by Hermes @boohoo_cshelp,{'place_id': '38eabeb176f29378'},2021-12-03 10:33:24+00:00,0,1,4,0,55.75947,-4.187455495482411
149749091,"Loving my new @boohoo flares! I find it so hard to get nice petite length trousers but #boohoo have smashed it once again, and even better I got them in the sale  #fashion #petite #petitefashion #boohoopetite #bargain #BlackFridayDeals #blackfridaysale https://t.co/cGqOzy0AWC",{'place_id': '7d7bdec12d2549d4'},2021-12-03 10:02:45+00:00,0,1,2,0,52.9696525,-1.1763173790343462
835852547529154562,"Some would defend their noise as their freedom to express their thoughts.

Boohoo. No one needs misinformation nowadays. 

Stop spreading poor political drama-gossip.

Its mehhh.",{'place_id': '01bb53b81ba40196'},2021-12-03 08:30:58+00:00,0,0,0,0,14.591435449999999,120.99489295154552
1343697288384958465,"@GKnightGaming people w key to counter regular players, so regular players slow down to counter w-keyers. boohoo.",{'place_id': 'facb653464828079'},2021-12-02 23:37:59+00:00,0,0,0,0,42.5328045,-70.96359264202576
35619580,I get home and get excited because I see a package at the door thinking it’s my clothes I ordered from Boohoo and it’s my freaking AT&amp;T shirts I ordered  where my SHIII @boohooMAN,{'place_id': '43d2418301bf1a49'},2021-12-02 23:37:10+00:00,0,1,0,0,32.572303000000005,-89.72053455554371
356467487,Must of watched it about 100 times and I still blub like a baby when this scene comes on  https://t.co/Dasz3qIdOK,{'place_id': '2f843bbfaebff6ef'},2021-12-02 21:44:05+00:00,0,0,0,0,53.3626875,-3.012110026152481
1140871005545611264,"One of my favourite films,this still makes me cry every time https://t.co/JYCaJf7gBo",{'place_id': '358353f32217439e'},2021-12-02 21:08:49+00:00,0,0,0,0,56.458493000000004,-3.060110857380071
171654055,De Gea like wtf? Kicked by Fred his OWN TEAMMATE..? Like wtf? Penchester is full of drama indeed. Hehehe.. is it a goal? Hehehe... we wait.. It is a goal. They kicked each other.. Hahahaaaa oh man Hahahaaaa whoo! Boohoo... hahahaaaa... Arsenal 1 - 0 Man United!   #MUNARS https://t.co/qFAkSjLtTK,{'place_id': 'f344308959b070f6'},2021-12-02 20:37:34+00:00,0,0,0,0,-26.2305186,27.694395385967688
124841815,This! https://t.co/OhSI2IFtHW,{'place_id': '548c7806c1e1b70f'},2021-12-02 19:59:07+00:00,0,0,0,0,53.58418465,-2.4303390110825314
262165258,"@boohoo Ditto, watched it the other night, gets me every time! #JoniMitchell https://t.co/HWfRXjcOii",{'place_id': '7aad3d2cbbe9b005'},2021-12-02 19:52:06+00:00,0,0,0,0,53.4631553,-1.3388443106044399
356477089,Tell me you're getting old without telling me you're getting old  https://t.co/tHfrNsSxmU,{'place_id': '31fffbe34de66921'},2021-12-02 18:55:35+00:00,0,0,0,0,53.4753089,-2.383683798959902
2674333106,My boohoo order better be in motherfucking route!,{'place_id': '18810aa5b43e76c7'},2021-12-02 17:04:19+00:00,0,0,0,0,32.819865500000006,-96.73016683990949
448251146,@boohoo_cshelp hi a parcel has arrived to my house that isn’t addressed for me. It’s the same road name but a different location. Help please?,{'place_id': '4b6c0ea1297b258a'},2021-12-02 17:02:47+00:00,0,1,0,0,53.69787755,-2.703565549115493
964105129057247237,@howardwea @nhathiari @boohoo @kerrygry @FrankH_GLAA @WEAEastMidlands Fabulous to meet you face to face too. I look forward to seeing the impact you and the team have in the region.,{'place_id': '07e9c7d1954fff64'},2021-12-02 16:59:26+00:00,0,0,1,0,53.38320315,-1.4538579850952411
243158080,"@adjpodcast @_skyler_austin_ Lol - I grew up under British colonial rule; went to a British school - guess what? Boohoo - TV, dress, behaviour… yup - all controlled!",{'place_id': '4713c2da5ffcf7b2'},2021-12-02 15:27:46+00:00,0,1,0,0,53.1258265,-1.3452120419012985
412563775,This is one of the only things I remember about my trip to London as a kid lol https://t.co/84zFoWskJM,{'place_id': '76c1bb41d3de7ff1'},2021-12-02 14:23:57+00:00,0,0,0,0,34.706039000000004,-86.58077776946323
432916163,@boohoo_cshelp hi there’s a problem with my order which I just received. I ordered a size 10 and you have sent me a size 18. The bag says size 10 but the dress says size 18. I need this dress for this Saturday. Please help!,{'place_id': '31fffbe34de66921'},2021-12-02 11:27:24+00:00,0,1,0,0,53.4753089,-2.383683798959902
697252151656062976,@boohoo can someone help me regarding an order I placed for next day delivery and I still haven’t received it.,{'place_id': '07e9c7d1954fff64'},2021-12-02 11:22:00+00:00,0,0,0,0,53.38320315,-1.4538579850952411
956452406,@boohoo why are my parcels taking 2 days to be delivered with premier delivery?,{'place_id': '2dd3f95a66ea14cc'},2021-12-02 09:43:58+00:00,0,0,0,0,54.54666805,-1.293878050865008
940501731796049920,Fantastic!! https://t.co/gjGkky3HXl,{'place_id': '24c35b27b1fc350c'},2021-12-02 08:19:03+00:00,0,0,0,0,51.7868957,0.47966165831273355
152651559,"@boohoo_cshelp My order wasn't delivered yesterday even though I paid for NDD. I've dmed you, can you reply please",{'place_id': '56c45474148ca4da'},2021-12-02 08:16:01+00:00,0,0,0,0,51.524746300000004,-0.17547124987548174
15925557,"Every shade of shit
Yours for £10
 https://t.co/hwqRRrII0i https://t.co/TP3jyneBkp",{'place_id': '460c5314e8a33c64'},2021-12-02 06:33:06+00:00,0,1,1,0,51.451801399999994,-0.20197480454544667
1895312744,@boohoo_cshelp I have order that I paid expedited shipping it should have been here today what's taking it so long?,{'place_id': 'fa3435044b52ecc7'},2021-12-02 02:59:47+00:00,0,1,0,0,40.7344925,-74.18698237553502
283218964,"@nbcsnl Do a skit with your dude Baldwin now. All fun &amp; games until you gun illiterate asses kill someone ""by accident""...I didn't know the ammo was real. Fucking BOOHOO! You don't know your ass from your elbow.",{'place_id': 'de599025180e2ee7'},2021-12-02 01:48:23+00:00,0,0,0,0,40.3648805,-82.70612098364845
3218941112,@thespecialbka Always the victim!  The world is out to get him!  Boohoo!,{'place_id': '0118c71c0ed41109'},2021-12-02 00:19:29+00:00,0,0,1,0,-31.83938873875,115.83018576955499
